100,-0.191895,0.648438,-0.802246,7.8125,2.2583,22.2778,-3.45,28.125,-7.575,3.84906,0,31.7197
100,-0.185547,0.664551,-0.789063,2.74658,2.38037,24.9634,-3.525,28.05,-7.65,3.88854,0,31.7227
100,-0.218262,0.675781,-0.797363,-3.90625,1.95313,26.9775,-2.7,28.275,-7.425,3.84906,0,31.7287
100,-0.191406,0.71582,-0.793457,-8.30078,2.86865,29.4189,-2.625,28.2,-7.95,3.84511,0,31.7227
100,-0.17627,0.736816,-0.796875,-8.48389,3.23486,31.8604,-3.6,27.825,-7.575,3.84906,0,31.7227
100,-0.181152,0.724121,-0.804199,-7.93457,4.39453,34.4849,-4.05,28.05,-7.35,3.84906,0,31.7257
100,-0.18457,0.731934,-0.806641,-10.9253,6.71387,36.7432,-3.075,27.3,-7.05,3.84511,0,31.7317
100,-0.156738,0.739746,-0.829102,-14.1602,7.50732,37.6587,-3.075,27.675,-7.575,3.84511,0,31.7407
100,-0.17041,0.755859,-0.821777,-15.3809,8.42285,38.3301,-2.925,27.975,-7.125,3.84511,0,31.7347
100,-0.118164,0.774414,-0.806152,-17.2729,10.437,37.7808,-3.9,27.375,-7.125,3.84906,0,31.7167
100,-0.124023,0.757813,-0.80127,-17.1509,12.6343,37.1704,-3.75,27,-6.75,3.84511,0,31.7317
100,-0.110352,0.722168,-0.774414,-17.5781,15.1367,37.3535,-3.15,26.55,-7.05,3.84511,0,31.7287
100,-0.105469,0.695801,-0.75,-22.0947,17.5781,37.2925,-2.55,26.7,-6.45,3.84511,0,31.7257
100,-0.118652,0.692383,-0.722656,-26.062,20.0806,38.0249,-3.375,26.55,-6.75,3.84906,0,31.7078
100,-0.0722656,0.694336,-0.686035,-26.062,23.4985,39.6118,-3,26.625,-7.125,3.84906,0,31.7138
100,-0.0493164,0.645508,-0.654297,-27.0996,26.062,39.5508,-3.3,26.55,-6.9,3.84906,0,31.7138
100,-0.0756836,0.642578,-0.634766,-34.6069,28.1372,39.6729,-3.15,26.25,-7.05,3.84511,0,31.7377
100,-0.0610352,0.65625,-0.57959,-41.748,30.2124,39.978,-3.075,26.85,-6.9,3.84116,0,31.7437
100,-0.0244141,0.716309,-0.57373,-48.1567,31.9824,37.5366,-3,25.875,-6.375,3.84511,0,31.7287
100,0.00732422,0.708984,-0.584473,-48.2788,32.3486,35.1563,-2.85,25.8,-6.45,3.84511,0,31.7227
100,0.043457,0.716309,-0.573242,-50.1099,32.1045,33.2031,-3.45,25.8,-5.4,3.84906,0,31.7317
100,0.100098,0.742676,-0.57373,-55.2368,30.4565,29.6021,-3.225,25.95,-6.15,3.84906,0,31.7227
100,0.147949,0.788574,-0.597168,-59.9976,28.1372,26.123,-3.375,26.025,-5.775,3.84511,0,31.7317
100,0.173828,0.806641,-0.609863,-61.8896,25.6958,23.6206,-3.375,26.325,-5.625,3.84511,0,31.7317
100,0.166992,0.753906,-0.576172,-58.5327,24.6582,25.7568,-3.375,26.025,-6.225,3.85301,0,31.7377
100,0.215332,0.730957,-0.533203,-60.3027,24.4751,29.9683,-3.3,26.025,-6.075,3.84511,0,31.7377
100,0.269043,0.737305,-0.524414,-67.0166,23.4985,34.9121,-3.525,26.1,-5.55,3.84511,0,31.7497
100,0.293457,0.757324,-0.509766,-78.9185,22.8271,40.7104,-3.075,25.125,-4.725,3.84906,0,31.7287
100,0.321289,0.864258,-0.503418,-95.9473,22.0337,44.6777,-3.6,25.725,-5.325,3.85301,0,31.7317
100,0.362305,0.920898,-0.50293,-103.027,20.2026,49.1943,-3.225,25.5,-5.4,3.84511,0,31.7317
100,0.369141,0.870605,-0.464844,-103.943,20.0195,56.9458,-3.375,25.575,-4.425,3.84906,0,31.7347
100,0.378906,0.88916,-0.396973,-116.394,19.5923,63.3545,-3.3,25.125,-4.725,3.84511,0,31.7407
100,0.420898,0.932617,-0.322754,-130.127,19.7754,70.6177,-2.85,25.05,-4.35,3.84906,0,31.7377
100,0.466797,1.03223,-0.285156,-137.512,21.9116,78.4302,-2.4,25.05,-4.35,3.84511,0,31.7197
100,0.541504,1.12695,-0.278809,-130.615,26.4893,85.8154,-2.55,24.9,-3.6,3.84906,0,31.7467
100,0.567871,1.14648,-0.267578,-113.708,32.1655,91.9189,-1.425,24.45,-3.45,3.84906,0,31.7407
100,0.620117,1.10205,-0.274902,-95.459,39.6118,97.9614,-2.1,24.375,-3.075,3.84511,0,31.7317
100,0.641113,1.05713,-0.251465,-81.543,45.5933,103.149,-1.725,24.6,-3.3,3.85301,0,31.7167
100,0.648926,0.986816,-0.21875,-79.2847,52.5513,108.459,-0.975,23.625,-2.625,3.84511,0,31.7257
100,0.703125,0.946289,-0.196777,-83.1909,60.4858,114.807,-1.275,24.075,-2.925,3.84511,0,31.7227
100,0.734375,0.950684,-0.213867,-85.3882,66.8335,121.948,-1.05,23.625,-2.925,3.84511,0,31.7317
100,0.741211,0.95166,-0.222656,-82.4585,71.7163,129.639,-0.525,23.25,-2.7,3.84906,0,31.7287
100,0.760742,0.933105,-0.21875,-78.8574,76.1108,136.658,-18.675,24.075,-1.875,3.84906,0,31.7407
100,0.797852,0.940918,-0.178711,-75.2563,78.7964,144.836,19.05,23.775,-1.725,3.84511,0,31.7287
100,0.839355,0.933105,-0.0991211,-65.0635,82.5806,156.189,-18.15,22.8,-1.95,3.84511,0,31.7437
100,0.882324,0.891113,-0.00292969,-50.1709,88.2568,167.847,0.825,22.5,-1.65,3.84906,0,31.7467
100,0.962402,0.839844,0.0688477,-36.1938,95.459,178.65,1.875,22.275,-0.975,3.84511,0,31.7347
100,1.04834,0.80127,0.0966797,-29.3579,101.379,187.195,1.65,22.875,-1.125,3.84906,0,31.7647
100,1.09863,0.787598,0.116211,-24.1699,105.652,193.787,2.625,22.65,-0.9,3.84511,0,31.7467
100,1.14014,0.796387,0.0991211,-17.7002,107.3,198.486,2.475,21.375,-0.825,3.84906,0,31.7347
100,1.13965,0.746094,0.100098,-10.0708,107.178,199.951,3,21.375,-0.075,3.84906,0,31.7437
100,1.14697,0.682617,0.0981445,-2.99072,106.995,199.585,3.525,21.6,-0.15,3.84511,0,31.7527
100,1.15771,0.660645,0.0742188,2.92969,104.37,196.411,3.675,21.375,-0.075,3.84511,0,31.7377
100,1.18311,0.646973,0.0791016,13.4888,100.525,189.88,4.2,20.625,-0.525,3.84511,0,31.7347
100,1.27783,0.541504,0.194336,28.8086,102.417,180.42,4.575,20.85,0.3,3.84511,0,31.7347
100,1.2832,0.368652,0.266602,40.7715,103.76,166.443,4.5,21.225,0.525,3.84511,0,31.7497
100,1.19287,0.223145,0.293945,39.7949,104.187,151.917,4.95,20.4,0.3,3.84511,0,31.7497
100,1.10205,0.223145,0.25,34.0576,105.957,140.381,4.8,21.3,0.45,3.84511,0,31.7437
100,1.08105,0.331543,0.126465,36.5601,107.544,132.629,5.55,20.7,0.3,3.84511,0,31.7497
100,1.03027,0.279297,0.0449219,52.124,108.948,129.15,5.7,20.7,0.9,3.84511,0,31.7287
100,1.07959,0.293457,-0.059082,62.439,110.413,125.916,5.4,20.55,0.6,3.84906,0,31.7257
100,1.06982,0.324219,-0.196777,67.8101,100.891,120.483,5.4,20.55,0.9,3.84511,0,31.7437
100,1.02637,0.29541,-0.191895,67.2607,87.3413,112.244,5.55,20.85,1.05,3.84906,0,31.7317
100,1.01514,0.258301,-0.145508,58.2886,69.8242,103.455,6.225,20.4,1.95,3.84511,0,31.7437
100,0.956543,0.177246,-0.114258,46.1426,51.1475,95.8252,5.55,20.325,0.975,3.84116,0,31.7317
100,0.890625,0.0429688,-0.0273438,27.3438,36.9873,88.2568,6.3,21.3,1.2,3.84511,0,31.7437
100,0.871582,0.0224609,0.027832,-5.00488,23.4985,79.5898,6.6,20.7,1.35,3.84906,0,31.7437
100,0.856934,0.0610352,0.0561523,-36.6211,9.27734,69.519,6.3,21,1.05,3.84511,0,31.7377
100,0.840332,0.0698242,0.0839844,-59.8145,-3.05176,59.021,6.15,19.95,1.8,3.84511,0,31.7287
100,0.791016,0.117676,0.107422,-68.5425,-11.5356,52.1851,7.5,20.7,1.65,3.84906,0,31.7407
100,0.766602,0.187012,0.0927734,-60.3027,-13.4277,47.4854,7.575,20.55,1.65,3.84511,0,31.7527
100,0.748047,0.16748,0.0898438,-39.3066,-13.1226,43.6401,7.5,19.875,1.425,3.84511,0,31.7377
100,0.754395,0.142578,0.100098,-23.1934,-11.4136,38.5132,7.725,19.8,1.65,3.84906,0,31.7347
100,0.741211,0.0473633,0.12793,-21.3013,-11.7798,32.1045,7.275,19.575,1.125,3.84906,0,31.7377
100,0.768066,-0.0107422,0.128418,-36.3159,-12.3901,25.5737,7.8,19.575,1.425,3.84511,0,31.7377
100,0.791992,0.0390625,0.0737305,-58.2886,-17.0898,19.7754,7.725,20.1,1.8,3.84906,0,31.7287
100,0.766602,0.118164,0.0908203,-69.397,-21.0571,15.686,8.4,19.425,1.875,3.84511,0,31.7197
100,0.776367,0.225586,0.109863,-68.1152,-22.583,11.3525,8.175,18.9,0.9,3.84511,0,31.7317
100,0.753906,0.238281,0.104492,-58.96,-23.6206,7.20215,8.025,19.125,1.575,3.84906,0,31.7197
100,0.76416,0.222168,0.0947266,-47.0581,-23.4985,3.54004,8.475,18.975,1.125,3.84511,0,31.7227
100,0.765137,0.175781,0.0913086,-38.3911,-24.0479,0.854492,8.85,19.125,1.725,3.84511,0,31.7197
100,0.786133,0.189453,0.113281,-35.5225,-24.4141,-1.09863,8.475,18.9,1.5,3.84511,0,31.7377
100,0.821289,0.188965,0.130859,-33.5083,-24.4141,-3.84521,8.925,18.675,0.825,3.84511,0,31.7377
100,0.827148,0.135742,0.135254,-34.1797,-24.5972,-8.05664,8.55,18.525,1.425,3.84511,0,31.7437
100,0.852539,0.123047,0.146973,-41.5649,-24.6582,-12.2681,9.15,18.6,1.2,3.84511,0,31.7377
100,0.872559,0.139648,0.126953,-51.3916,-25.6348,-15.8691,8.85,18.9,1.5,3.84116,0,31.7587
100,0.856445,0.234375,0.12793,-53.2837,-25.9399,-19.2261,9.15,18.45,1.05,3.84511,0,31.7407
100,0.865234,0.304199,0.11377,-40.6494,-23.0103,-21.6064,9.525,18.45,0.9,3.84116,0,31.7317
100,0.861328,0.275879,0.100586,-20.6299,-19.4702,-23.1323,9.3,18.825,1.125,3.84511,0,31.7377
100,0.869629,0.204102,0.0791016,-9.8877,-17.395,-26.4282,8.775,19.2,1.2,3.84511,0,31.7407
100,0.865234,0.174805,0.078125,-11.3525,-16.8457,-29.541,9.375,18.525,0.675,3.84116,0,31.7497
100,0.898438,0.203125,0.0585938,-16.1133,-17.2119,-30.9448,8.475,18.075,0.675,3.84511,0,31.7287
100,0.910156,0.19043,0.0639648,-17.7612,-17.6392,-30.9448,9.225,18.075,0.975,3.84511,0,31.7527
100,0.899414,0.177246,0.0678711,-19.4702,-19.4092,-30.1514,8.625,19.425,1.725,3.84116,0,31.7257
100,0.886719,0.191895,0.0527344,-23.8037,-22.583,-29.7241,8.175,18.375,2.025,3.84116,0,31.7467
100,0.866699,0.205078,0.0356445,-27.3438,-25.2075,-29.7241,8.925,18.675,1.425,3.84511,0,31.7557
100,0.844727,0.220215,0.034668,-29.0527,-25.8789,-29.48,8.625,18.825,1.575,3.84511,0,31.7317
100,0.816406,0.223145,0.0234375,-27.832,-25.5737,-29.4189,8.775,19.125,1.125,3.84116,0,31.7497
100,0.810059,0.20166,0.0268555,-25.8179,-24.5361,-29.0527,9,18.675,0.975,3.84116,0,31.7317
100,0.816406,0.213379,0.012207,-26.7334,-23.7427,-28.6255,8.7,18.6,1.35,3.84511,0,31.7467
100,0.820801,0.231445,0.0078125,-24.7803,-22.9492,-27.3438,8.925,18.15,1.05,3.84906,0,31.7437
100,0.845703,0.253906,0.0219727,-20.2026,-22.8882,-25.6348,8.7,18.675,1.125,3.84116,0,31.7437
100,0.871094,0.291992,0.0454102,-14.5264,-22.8271,-24.1699,8.4,17.7,0.9,3.84511,0,31.7347
100,0.869141,0.303711,0.0581055,-4.88281,-21.9116,-22.8271,9.075,18,0.6,3.84116,0,31.7527
100,0.872559,0.272461,0.0810547,6.5918,-18.9209,-22.0337,8.475,18.225,1.275,3.84511,0,31.7497
100,0.863281,0.240234,0.0986328,11.5967,-16.2354,-23.3765,8.475,18.375,0.525,3.84116,0,31.7527
100,0.847656,0.220703,0.117188,8.91113,-13.7329,-26.5503,8.025,18.525,0.525,3.84511,0,31.7557
100,0.82666,0.216797,0.125488,1.64795,-10.8643,-30.4565,8.475,17.925,0.675,3.84511,0,31.7377
100,0.764648,0.1875,0.167969,-7.26318,-8.23975,-33.5693,7.8,17.85,0.675,3.84511,0,31.7467
100,0.763672,0.126953,0.157715,-20.813,-4.94385,-34.729,8.55,17.85,0.45,3.84511,0,31.7377
100,0.755371,0.139648,0.174805,-43.457,-4.57764,-34.2407,7.8,17.4,0.3,3.84511,0,31.7347
100,0.774902,0.186035,0.165527,-61.2183,-4.63867,-31.5552,7.875,17.4,0.3,3.84511,0,31.7467
100,0.795898,0.20166,0.121094,-71.4111,-4.76074,-28.6255,8.175,17.925,0.525,3.84116,0,31.7497
100,0.839355,0.208984,0.0927734,-78.9795,-7.32422,-25.8179,8.625,17.775,0.675,3.84511,0,31.7527
100,0.900879,0.229492,0.0913086,-87.2803,-12.4512,-23.3154,7.8,18.375,0.675,3.84116,0,31.7467
100,0.958008,0.232422,0.105957,-95.9473,-18.6157,-20.1416,8.625,18.6,0.3,3.84511,0,31.7377
100,1.02881,0.23877,0.11377,-107.056,-24.6582,-15.9912,8.325,17.625,0.075,3.84511,0,31.7467
100,1.03027,0.301758,0.0771484,-121.704,-30.7617,-11.9629,9,18.225,0.075,3.84511,0,31.7347
100,1.00732,0.335938,0.0424805,-131.775,-36.3159,-7.50732,9.075,18.75,0.9,3.84511,0,31.7467
100,0.994629,0.324219,0.0512695,-138.672,-39.6118,-1.89209,9.675,18.225,0.675,3.84511,0,31.7527
100,0.996582,0.354492,0.0463867,-150.33,-40.7715,2.74658,9.9,18.075,0.375,3.84511,0,31.7497
100,0.98584,0.450684,-0.0170898,-160.645,-40.8325,5.85938,9.75,17.4,0.9,3.84511,0,31.7437
100,0.986816,0.537598,-0.0708008,-156.616,-40.0391,8.11768,11.175,17.7,0.3,3.84511,0,31.7467
100,0.980469,0.555176,-0.0463867,-135.132,-36.1328,12.8784,10.875,17.325,0.525,3.84511,0,31.7347
100,0.972656,0.595703,-0.0219727,-101.013,-29.1748,20.3857,11.325,16.875,0.825,3.84511,0,31.7377
100,0.983398,0.641113,0.0141602,-56.4575,-18.8599,28.3813,12.375,17.325,0.375,3.84511,0,31.7437
100,0.997559,0.619629,0.0424805,-1.83105,-7.87354,35.7666,12.075,17.325,0.375,3.84511,0,31.7437
100,1.01123,0.524902,0.10498,43.7622,2.2583,39.5508,11.925,17.625,0.375,3.84511,0,31.7557
100,1.01367,0.412598,0.152832,70.4956,9.0332,39.4897,12.15,17.025,1.125,3.84116,0,31.7467
100,0.994629,0.338379,0.175293,74.4019,11.8408,34.9731,11.85,17.25,0.75,3.84511,0,31.7467
100,0.961426,0.309082,0.161133,63.5376,11.7798,28.5034,12.075,17.25,0.75,3.84511,0,31.7347
100,0.922852,0.308594,0.139648,49.4995,10.6201,22.3389,11.85,16.875,0.975,3.84511,0,31.7467
100,0.88916,0.308594,0.114746,41.626,10.1318,17.9443,11.7,17.85,0.75,3.84511,0,31.7497
100,0.875977,0.285645,0.0664063,37.2314,9.8877,15.1978,11.625,18.3,0.6,3.84511,0,31.7467
100,0.885742,0.286133,0.0302734,34.2407,8.60596,13.855,11.7,17.175,0.525,3.84511,0,31.7347
100,0.89209,0.304688,0.00292969,35.2783,7.20215,13.4277,10.95,17.85,0.9,3.84511,0,31.7407
100,0.897461,0.285645,-0.000976563,41.5039,6.34766,12.6343,11.4,17.25,0.6,3.84511,0,31.7227
100,0.910645,0.245605,0.00976563,47.9736,6.28662,11.3525,11.025,17.7,0.15,3.84511,0,31.7197
100,0.918457,0.211914,0.0317383,51.2085,7.01904,9.82666,11.175,17.475,1.725,3.84511,0,31.7197
100,0.942383,0.182617,0.0454102,51.5137,8.60596,7.87354,10.8,17.475,0.375,3.84511,0,31.7227
100,0.962891,0.154297,0.050293,49.3774,10.0098,6.10352,10.575,18.45,0.75,3.84511,0,31.7287
100,0.983398,0.129883,0.0463867,44.0063,10.498,4.69971,10.125,18.075,0.675,3.84511,0,31.7497
100,0.98584,0.107422,0.0390625,35.0342,9.76563,3.78418,10.2,16.875,0.975,3.84511,0,31.7527
100,0.98584,0.0991211,0.0322266,23.0713,8.23975,3.60107,10.275,17.55,0.45,3.84511,0,31.7437
100,0.982422,0.108887,0.0307617,10.6812,6.28662,4.21143,10.35,18.075,0.675,3.84511,0,31.7437
100,0.984863,0.134277,0.0351563,-0.12207,4.63867,5.00488,10.425,18.45,0.3,3.84511,0,31.7347
100,0.964844,0.166016,0.0483398,-8.60596,3.23486,5.31006,10.8,17.475,0.975,3.84511,0,31.7317
100,0.963379,0.200195,0.0541992,-13.2446,2.68555,5.49316,10.2,17.55,0.75,3.84511,0,31.7317
100,0.963867,0.21582,0.059082,-15.0146,2.74658,5.67627,10.5,17.85,0.75,3.84511,0,31.7347
100,0.974609,0.22998,0.0566406,-15.8691,3.17383,5.98145,11.25,17.25,1.05,3.84511,0,31.7317
100,0.966309,0.243652,0.046875,-15.625,3.60107,5.98145,10.5,17.55,0.6,3.84511,0,31.7197
100,0.969238,0.251953,0.0400391,-13.5498,4.02832,6.53076,11.475,17.625,0.975,3.84906,0,31.7407
100,0.973145,0.263672,0.034668,-11.1084,4.57764,7.01904,10.425,17.625,0.975,3.84511,0,31.7347
100,0.975098,0.26416,0.0302734,-8.48389,4.39453,7.50732,10.8,17.775,0.825,3.84511,0,31.7467
100,0.966797,0.266602,0.0332031,-5.67627,4.39453,7.87354,10.2,17.4,0.3,3.84511,0,31.7287
100,0.957031,0.269043,0.0395508,-1.64795,4.69971,8.54492,10.5,17.1,0.45,3.84511,0,31.7317
100,0.956055,0.266602,0.0478516,3.17383,5.49316,9.39941,10.2,17.4,0.75,3.84511,0,31.7497
100,0.958984,0.260254,0.0522461,8.60596,6.40869,10.498,10.95,16.95,0.6,3.84511,0,31.7437
100,0.952637,0.249023,0.0566406,14.0991,7.26318,11.5356,10.05,17.55,0.6,3.84511,0,31.7317
100,0.95459,0.249023,0.0727539,18.7378,8.05664,12.8174,10.425,17.55,0.45,3.84511,0,31.7527
100,0.944336,0.244629,0.078125,24.0479,9.33838,14.5874,10.275,17.625,0.825,3.84511,0,31.7347
100,0.945801,0.228516,0.0888672,29.9072,11.2915,16.2964,10.5,17.625,1.275,3.84511,0,31.7317
100,0.946777,0.223633,0.0893555,34.3628,13.3057,17.8833,10.275,17.55,0.6,3.84116,0,31.7557
100,0.955566,0.203125,0.09375,37.4146,15.1978,19.6533,10.2,18.075,0.375,3.84511,0,31.7437
100,0.967285,0.200195,0.107422,37.7197,16.2964,20.752,10.5,17.85,1.05,3.84116,0,31.7347
100,0.969727,0.192383,0.10791,37.6587,17.334,21.9116,10.575,17.55,0.45,3.84511,0,31.7287
100,0.952148,0.195313,0.112305,38.269,18.3716,22.9492,10.875,17.025,0.375,3.84511,0,31.7227
100,0.946777,0.20459,0.113281,38.8184,20.0806,23.1323,9.675,17.925,0.225,3.84511,0,31.7377
100,0.92041,0.20459,0.126465,40.1611,22.0337,21.6675,10.425,17.925,0.975,3.84511,0,31.7227
100,0.893066,0.20752,0.146973,44.0063,24.6582,19.165,10.8,17.175,0.975,3.84511,0,31.7557
100,0.871582,0.219238,0.152344,48.8281,28.3813,15.9912,10.575,18.15,1.05,3.84511,0,31.7497
100,0.849609,0.22998,0.165039,55.7861,33.3252,12.6343,9.6,18,1.425,3.84511,0,31.7467
100,0.838379,0.248047,0.178223,66.7725,37.8418,10.2539,10.575,18,1.35,3.84511,0,31.7407
100,0.817383,0.251465,0.192383,81.4819,42.8467,8.48389,9.6,18.525,0.825,3.84511,0,31.7437
100,0.803223,0.252441,0.202148,99.3042,48.5229,7.44629,10.275,18.3,1.35,3.84116,0,31.7377
100,0.795898,0.222168,0.182617,115.479,53.1616,6.89697,9.375,18.675,0.825,3.84116,0,31.7407
100,0.762695,0.161621,0.166504,123.596,55.6641,5.7373,9.075,18.375,1.275,3.84116,0,31.7347
100,0.71582,0.145996,0.158691,124.817,56.4575,4.02832,8.85,18.375,0.525,3.84511,0,31.7377
100,0.646973,0.137695,0.152832,126.282,58.3496,2.99072,8.4,19.35,0.9,3.84511,0,31.7287
100,0.586914,0.145508,0.164063,128.174,60.9131,0.915527,8.55,19.2,1.8,3.84116,0,31.7467
100,0.562012,0.136719,0.175293,131.104,63.5986,-1.34277,8.175,18.9,0.9,3.84116,0,31.7617
100,0.567383,0.101074,0.155273,129.028,63.2324,-4.57764,7.65,19.425,1.275,3.84511,0,31.7557
100,0.588379,0.112305,0.131836,119.263,61.2183,-9.8877,7.65,19.65,1.05,3.84511,0,31.7437
100,0.630371,0.148926,0.111328,109.497,56.3965,-15.686,7.5,19.5,1.05,3.84511,0,31.7467
100,0.708008,0.216797,0.101563,106.506,50.6592,-20.9961,7.35,20.1,0.45,3.84511,0,31.7557
100,0.762695,0.237305,0.0859375,109.009,42.6636,-25.8179,6.075,19.95,1.5,3.84906,0,31.7557
